"","Sample","Corrected.Depth_cm","Lake","WaterCont","ConcAl","ConcBc","ConcCt","ConcCa","ConcCb","ConcDd","ConcDt","ConcEc","ConcF","ConcL","ConcMx","ConcP","ConcV","ConcZ","CarSpec","CaSpec","CbSpec","549.65","569.71","589.88","615.22","630.49","649.65","658.61","659.89","661.17","662.45","663.73","665.02","666.30","667.58","668.86","670.15","671.43","688.14","689.43","729.45","790.43","845.12","849.03","850.34","885.53","899.86","970.10","980.48","Lake_ID"
"62","Ok-27",78.08175,"Okataina",0.75082074852265,0.0401845892520852,0,0.0174831472899332,0.102082746629626,0.0130325953610861,0.0279997326348226,0.0350583092145146,0.0125075262067883,0.0267148568718722,0.0379329378619068,0.0401576255199659,0.00307679545590069,0.00234939671669321,0.0616310310176001,4.95667424310104,62.6762136653368,16.7166664521446,0.107052104075326,0.115171829513981,0.120686677012987,0.128559677414634,0.132526722359384,0.129056266796525,0.130129916766906,0.130700766755831,0.131436580786645,0.132117220293745,0.132963957750331,0.133936567022839,0.134862131257638,0.135948488785937,0.136988557813223,0.138057352776685,0.139137496690787,0.153407447267697,0.154264421664625,0.183009925384932,0.210270427798192,0.226497687923654,0.227285746790916,0.227647796646411,0.234921279556778,0.237615147211944,0.235849408992118,0.237269799540766,"Ok-27"
"63","Ok-28",80.08175,"Okataina",0.774421716688972,0.0479895488593451,0,0.0495245504191287,0.250314305858213,0.0172081453589145,0.0489634707524214,0.0985205997220436,0.00894273397195396,0.0374162099893136,0.0772300220972935,0.0508419171209732,0.00380712609341106,0.00320094242964155,0.0775810918795841,11.6295021730869,92.095709697963,24.7097514431118,0.101376903513632,0.107985156349151,0.112225009522243,0.118520339545293,0.121666947775275,0.117472585923617,0.118203899363114,0.118676688877529,0.119359476334706,0.119955762495137,0.12071339523663,0.121642812641534,0.122532674833772,0.123507130429344,0.124494455307414,0.125482506626167,0.12649001766596,0.139958210284547,0.140772052356582,0.168415805275898,0.196097398284187,0.212645180967977,0.213454474634918,0.213810472724272,0.22123124136832,0.22375511909417,0.224166138872308,0.22580290675422,"Ok-28"
"64","Ok-29",82.08175,"Okataina",0.775230185954148,0.0420384857517366,0,0.0269522448713109,0.173152331026305,0.00858792106736111,0.0256881106219585,0.0591281206764577,0.0121195488777813,0.0323881388687569,0.0411902116655012,0.0374717278226819,0.00447370783336284,0.00282132664478425,0.0612351765564098,7.68365753069357,80.6187349225995,21.343853336621,0.0874596098473902,0.0955196867955869,0.102093880157735,0.110877251924236,0.115518117234463,0.114979540191813,0.116672925534701,0.117251566064035,0.117899643000551,0.118527575197922,0.119285906456494,0.120171425415476,0.121022882371669,0.121938543371427,0.122875719442005,0.123768218703082,0.124743359378495,0.137268501805052,0.138036120706426,0.165404452911887,0.19572884561386,0.214865143949083,0.215923087837969,0.216318217638961,0.225154581901577,0.228124096265363,0.228765684003776,0.230460768858537,"Ok-29"
"65","Ok-30",84.08175,"Okataina",0.773581794195254,0.0363937397805198,0,0.00600709590788692,0.0448626376186442,0.00501889419005743,0.00523264535098039,0.00777631515568423,0.00962369399686851,0.0121762920063508,0.00531718725696004,0.0183732116048039,0.00247744211724244,0.000709867883034877,0.0491061423514207,1.72643566260047,60.5727548496526,16.9528660129488,0.0947179919808066,0.102676216213309,0.108670188016709,0.116921785530708,0.121049761840401,0.118423312611323,0.119616651445329,0.120163184502126,0.120843311644234,0.12151530593935,0.122384152024023,0.123296588346857,0.124231376007137,0.125287718590827,0.126348419630042,0.12742173368563,0.128479199531427,0.143031015496301,0.143916256811391,0.174209762104071,0.204466491913968,0.222037461495812,0.222904476284028,0.223201834139933,0.230985728398856,0.233861197611619,0.232875000404385,0.234534076812591,"Ok-30"
"66","N-02",2.281276,"Nganoke",0.740860081794521,1.33042207394591,0,1.35090117353408,1.48689079720298,2.53913590799342,0.102924249152943,1.02035925749784,0.55455448487375,0.160321314749825,3.61406371108407,0.718977111210348,0.0168372022829153,0.229655680591928,3.17949145621889,157.753310348743,135.807434704203,44.7348019313745,0.0558863874035196,0.0584355150007339,0.0602421610116368,0.0632538811196711,0.0650175812254005,0.0644742333410437,0.0654451996874581,0.0657793778370107,0.0661772180548731,0.0665966971118077,0.0670396110698544,0.0674636085843206,0.067938916764342,0.06842401689942,0.068895148413514,0.0693940118848724,0.0698638422804709,0.0753328279906533,0.075690094290375,0.0900043945049517,0.110667825071787,0.126814603946439,0.128000952338081,0.128395224525824,0.137956325460115,0.141664519200636,0.155789281466773,0.158405214626674,"N-02"
"67","N-03",4.281276,"Nganoke",0.805140186915885,1.51690826851808,0,1.69224957926507,1.95920205898655,3.0932560513302,0.117486156446632,1.33474663975423,0.688920344995271,0.17836744317209,4.57257732814208,0.805638953725792,0.012199479070361,0.254591776024754,4.09712664398285,243.568305623573,207.450031566609,70.5943557353992,0.0558298612800934,0.0580778692303096,0.0595945108724334,0.0623511769404026,0.063959813312821,0.0633415360037828,0.0642303882026584,0.0645712198546654,0.0649324831266952,0.0653470497980419,0.0657542284378911,0.066211958470948,0.0666669275963882,0.0671431881853259,0.0675745438865506,0.0680337080919175,0.0685062907558709,0.0737816424885451,0.0741783404451712,0.0881112648627841,0.10907147119375,0.125568492789522,0.126792651770434,0.127169110902244,0.1369747057369,0.140695215395772,0.15483645599483,0.157452668048589,"N-03"
"68","N-04",6.281276,"Nganoke",0.828643149689523,0.963936612733369,0,0.898161824437389,0.800210043354612,1.76306133947931,0.0878403750784023,0.681697515198496,0.373519998373379,0.0734405217204829,2.45670930800565,0.482519166365394,0.0032535455537079,0.118077422140253,2.09189140516626,155.665126946787,119.580294730755,41.5800702869221,0.0575712015107274,0.0598448381091625,0.0614229888918966,0.0641778841500383,0.065751233072306,0.0650505304827106,0.0659700687286804,0.0663143988560406,0.06669428601861,0.0671412104950978,0.0675669241333288,0.0679869552497005,0.0684742519910456,0.0689116163277021,0.0693793100568623,0.0698491968880269,0.0703191279422603,0.0755234365259288,0.0759084988984805,0.089644496224378,0.110094007912027,0.125896858939587,0.126959056063823,0.127433124599554,0.136725132917192,0.140329523717265,0.153772962067166,0.156404448743946,"N-04"
"69","N-05",8.281276,"Nganoke",0.83854803226595,1.92486811552811,0.0142976303416831,1.93173012995411,1.20099832090418,3.77011612763572,0.131736217039199,1.4030266509733,0.817750764603348,0.145488960318751,5.65359773766776,0.951187376488383,0.00641180954896298,0.137135801267451,4.79851439356173,381.907528394293,273.043881387524,97.1816494516271,0.0610998551287495,0.0634603600298045,0.0650302412906791,0.0678656808521119,0.0695106573989338,0.068709793156474,0.0696871402374662,0.0700387888326134,0.0704272829626899,0.0708541333750997,0.0712713425591736,0.071729477307584,0.0721976273678391,0.0726553118621728,0.0731628529786473,0.0736184317094855,0.0740827511490719,0.0794180396750643,0.0797804274074364,0.0939891555492241,0.114885455858663,0.131011018829033,0.132147355362183,0.132565324327512,0.142000751523024,0.14564079100137,0.158857078847319,0.161486084123354,"N-05"
"70","N-06",9.281276,"Nganoke",0.809718809718812,2.02956220535168,0.0125009438681259,2.10872989235242,1.35851219203306,4.1385636105863,0.156452143839812,1.30388432442578,0.870024259982305,0.136953779410974,6.0234836880811,1.21074208089938,0.00561311883225028,0.164069641920706,5.28079988217112,332.684307193656,240.018270325244,83.6059655467574,0.0626474536675038,0.0651212928785325,0.0667871093331366,0.0698084211495179,0.0716017832182864,0.070936351081006,0.0720231650247801,0.0723895571970999,0.0727806896530092,0.0732197556537714,0.073687430201375,0.0741635606967208,0.07468297362512,0.0751478095714113,0.0756383486593714,0.076135196640608,0.0766121003503847,0.082103869412832,0.0824776109250834,0.0974193839787847,0.119294065193891,0.136013266980869,0.137259786072934,0.137688187051306,0.147358941032671,0.151069611856105,0.164721011709754,0.167484983410871,"N-06"
"71","N-07",10.281276,"Nganoke",0.775065563849103,1.09956517798652,0,1.33267513518756,0.727666440167519,2.39348046406897,0.0795496211409712,0.764784709256543,0.469728140403162,0.0734304585773827,3.69292314763924,0.62453685487361,0.00202488886791671,0.0731622310532261,3.3549468351333,170.66865103603,122.255647766667,45.0972019594048,0.0643193330881324,0.0667834005029042,0.0683814802658883,0.0713740822742924,0.073062140536264,0.0722624228586729,0.0732954304268823,0.0736853118025061,0.074091559723204,0.0745692167366569,0.0750274755110466,0.07549246884071,0.0760022913482003,0.0764949224704858,0.0769897153068076,0.0774684855884107,0.0779667064715361,0.0834940947236327,0.0838764579498237,0.0989483263520616,0.121195167773726,0.138429232455495,0.139698801840296,0.140164618154637,0.150269927294685,0.154069858162046,0.168166154506109,0.171039954021499,"N-07"
"72","N-08",12.281276,"Nganoke",0.79782774390244,1.55338787288381,0,1.50768040496915,1.17940352633822,2.96790825647293,0.116513086131297,1.18704570438772,0.552170095629855,0.105951810102151,4.41029932990225,0.953595544473273,0.00324210996077327,0.074765757366416,4.12174039812115,218.086941431466,166.577596587976,55.8247918565457,0.0604408360655318,0.0627510650000433,0.0643001379800204,0.0670912154218975,0.0687220219239629,0.0677430206498518,0.0686679529974993,0.0690361268659777,0.0694345098503377,0.0698603224625239,0.070332947382519,0.0708008736579467,0.0713042962138938,0.0717848306128958,0.072243368414664,0.0727407949434427,0.073250007731379,0.0786015055332296,0.0789636996722236,0.0935042810795995,0.115145600456929,0.132459800355505,0.133746329273217,0.134183623306638,0.144649128494139,0.148631309527387,0.164059849795655,0.16694942092357,"N-08"
"73","N-09",13.281276,"Nganoke",0.830549956809676,1.66512215057518,0,2.12582111551096,1.26755887572371,3.83885057871911,0.152197626160699,1.04059638727819,0.906689919319644,0.129582211314305,5.20997615727795,1.31835051578949,0.00370284068294971,0.0882428031041806,5.37350920051784,352.872079194159,264.169640556607,92.4167789745408,0.0647864843980584,0.0672116838911972,0.0689306423483914,0.071837729726374,0.0735832468541985,0.0732971113963551,0.0743282907058734,0.0746632006397416,0.0750587357511504,0.0754389417550462,0.0758663530155352,0.0763062807300709,0.0767557483618286,0.0771915613320462,0.0776402073525962,0.0780874894241258,0.0785461459442567,0.0836044314383797,0.0839359903567019,0.0974593236734445,0.11753742159667,0.133050712857137,0.134161231234153,0.134561838027791,0.143751277085025,0.147186074772721,0.16064446952489,0.163288883852339,"N-09"
"74","N-10",14.281276,"Nganoke",0.823157174619462,1.68196073008246,0,2.07388234666153,0.933434696017059,3.59310292732893,0.141235312079783,1.35067811976995,1.02963405120997,0.119369880448923,4.61734072089456,1.22114460451031,0.00365132212826836,0.0439610012974099,4.8423569069002,396.838821286796,323.24476958176,107.04244340688,0.0669900303760009,0.0694194765235897,0.071129733871226,0.0740776971941537,0.0759050151646727,0.0756706550252615,0.0767539163396721,0.0770852922441641,0.0774724591628528,0.0778382649549311,0.078285353469229,0.0786991245161262,0.0791313659451386,0.0796150721930484,0.0800460303041826,0.0805272887910873,0.0809780964461884,0.0861226808941822,0.0865075285437674,0.100677894211863,0.12159167228949,0.137599740623137,0.138733656399395,0.139086996171955,0.148210369754988,0.151705956256183,0.164755112415936,0.167303804313709,"N-10"
"75","N-11",15.281276,"Nganoke",0.821111893033077,1.5441498100567,0,1.87488230223941,0.848262186044683,3.08845733971469,0.105568016522997,1.62273539765937,0.993214434284907,0.11082305582413,4.26274691708191,0.882263268671287,0.00415910078800829,0.0286338975574607,4.1376307845322,329.253445209931,240.51455472551,81.7806720936638,0.0646463317140052,0.0670804272503546,0.0689601804408254,0.0720183927693063,0.0739463430513987,0.0743026795883727,0.0754847822710872,0.0758406564414427,0.0761850708817123,0.0765884929474923,0.0770059424555759,0.0774046437816676,0.0778138967562873,0.0781958321535425,0.0786136713793667,0.0790450064316023,0.0794880236008454,0.08422190099512,0.0845006411518938,0.0981845823959401,0.11871783647299,0.134834101771438,0.135894678010061,0.136284463929732,0.145491475937611,0.149007524309846,0.162953788208416,0.165558145810841,"N-11"
"76","N-12",17.281276,"Nganoke",0.820547945205478,1.07179530476747,0,1.54020728412965,0.962121111279852,2.15133723277781,0.0853390687793131,2.20527760311395,0.718804735168251,0.135014255256992,3.21183170730464,0.773049524633256,0.00468825195439444,0.0230754356726297,2.69427230519763,256.367608038873,195.928493396135,64.1608510416645,0.0717749249475944,0.074194800840451,0.0760803616238703,0.0792196960892934,0.0811563815036328,0.0818162404199933,0.0831210820542851,0.0834249000861724,0.0837763861789931,0.0841568909753298,0.0845191984476134,0.0849210704243419,0.0853608761847683,0.0857660355081431,0.0861482825576521,0.0865752234167908,0.0869813841968627,0.0917647089088096,0.0919820252778285,0.105646276387321,0.125860744207212,0.141425089676781,0.142598216390182,0.142974370487108,0.151814450579557,0.155178409930651,0.168157540670052,0.170679099295325,"N-12"
"77","N-13",18.281276,"Nganoke",0.794254257698262,1.16705769756813,0,1.39610887033381,0.863903279262484,1.78379492136505,0.0779597100426676,2.57239766256544,0.528710298932372,0.125003904130026,2.88833966032652,0.735076683759032,0.00456317021513723,0.0212478407494083,2.35921254831582,190.527080011576,150.317092633394,47.5573049920817,0.0709827299430819,0.0734669641235677,0.0753702707905876,0.0785094462086142,0.0804406961271226,0.0808740477868826,0.0821052459411618,0.0824314681805744,0.082824172835502,0.0831625386333038,0.0835603592166732,0.0839768165302011,0.0844234336868371,0.0848001231653339,0.0852090462865216,0.0856612501938892,0.0861189941434872,0.090904926599031,0.091186344287183,0.105040312449236,0.125484389546189,0.141600605956104,0.142759891822565,0.143193712552438,0.152327170667082,0.155843298596763,0.169269453828583,0.171898508130545,"N-13"
"78","N-14",19.281276,"Nganoke",0.743657888378836,0.864702326237334,0,1.48243358839739,0.537728272447799,1.71236732511259,0.0474570828511676,1.33747382929443,0.757099276997074,0.0757860446642148,2.5586575561714,0.556651892991117,0.00315872488559493,0.0193343597534072,2.42280096237956,113.002402205115,75.9628299574756,26.2450862168337,0.0747436978527815,0.077337948285449,0.0794927691454344,0.0828957212841747,0.0849778324856174,0.0860728665050304,0.0875015124311615,0.087860124774351,0.0882145925675805,0.0886032448886055,0.0889311309905704,0.0893099048777972,0.0896865896497032,0.0901190533916844,0.0905575964701279,0.0909802021110191,0.0913587753257096,0.0961097335324872,0.0963701991650211,0.11071746842364,0.131828819698479,0.148207730233005,0.149404450249628,0.149790822033687,0.159010222498512,0.162617047551909,0.176775800434891,0.179636850695651,"N-14"
"79","N-15",22.281276,"Nganoke",0.791193670450634,0.677681780361678,0,1.52093349572522,0.580135806648198,1.38068894810529,0.0163655576402362,1.28218418459643,0.871907168126678,0.0648306415853673,2.25174061428151,0.563158998763135,0.00201388958977169,0.0122937198424867,2.60801179022902,134.067126761805,75.9966018080195,28.8962590896291,0.073222381593014,0.0756945097356076,0.077708577668239,0.080846690178692,0.0827909790088266,0.0836992488961925,0.0850088937440426,0.0853380219304547,0.0856681708718585,0.0860090127587318,0.0863797595923637,0.0867372913713945,0.0871138675533014,0.0874946222290175,0.0878600893248942,0.0883299944407795,0.0887265770627868,0.093261305877736,0.0935396542527372,0.107203809374409,0.127445283405999,0.143291001140998,0.144373038761908,0.144754871346499,0.153768543744146,0.157273310681823,0.171137419105092,0.173812373278681,"N-15"
"80","N-16",28.281276,"Nganoke",0.777845870997393,0.701538821293857,0,1.39169320936521,0.584414711644007,1.5512909810397,0.0279237066021825,1.09828681221327,0.71984159463393,0.0533869645972802,2.20626628659971,0.721766042921887,0,0.0145413292913248,2.58769749541462,123.94158747804,81.9966756747033,29.7074865892873,0.0750741736487587,0.0775953785899916,0.0795859342289738,0.0827544821623602,0.0846926473396471,0.0855588632231892,0.0869164944272304,0.0872217709347975,0.0875817872137569,0.08792026703624,0.0882657628773831,0.0886298303433353,0.0890509520022955,0.089445174229654,0.0897787953319378,0.0902507422305644,0.090587874187507,0.0951633952417881,0.0953812812067716,0.109069278465565,0.129467373398492,0.145590458953071,0.146707159336841,0.147107548591967,0.156247838721565,0.159880021274606,0.174492291431542,0.177310476106877,"N-16"
"81","N-17",32.281276,"Nganoke",0.77161152614728,0.660302854868396,0,1.24708827058259,0.605369103878759,1.6947867572541,0.0846839210234455,0.99036835846514,0.657514121302703,0.0567067855343161,2.02843129668921,0.636804306276604,0,0.00944474535500432,2.02442005704667,126.212921999728,80.8405276993286,29.6120985476531,0.078322092038902,0.0810696533707773,0.0832675785823993,0.0866176869032333,0.0886657954772731,0.0895738577337401,0.0909029210858637,0.0912638004266168,0.0915793406884048,0.0919819140797573,0.0923189276449456,0.0927377528474104,0.0931515478350148,0.0935852260162851,0.0939505324971927,0.0943964074528085,0.0948073243119265,0.0996651744569587,0.0999933985779339,0.114252437966885,0.135041477726311,0.150914643268184,0.152102370415584,0.152469618376898,0.161578309131731,0.165175378079904,0.179667681015216,0.18237273661807,"N-17"
"82","N-18",33.281276,"Nganoke",0.750218646143083,0.686850354228699,0,1.66363768956446,0.686065181697563,1.4929954017322,0.023999018140763,1.3842005574987,0.889919865499162,0.083049209887825,2.6797976074489,0.61923826561659,0,0.00456734030188617,2.61683085080615,147.907934375639,92.0962478860486,32.4203247333666,0.0726984506626014,0.0753689401298024,0.0775308619085515,0.0809014271291913,0.0829662338402676,0.0839178323955967,0.0852441949613097,0.0855902921911882,0.0859395489201761,0.0863209451663096,0.0866775988650942,0.0870890869181788,0.0874645385411706,0.0878873078025287,0.0882940811582721,0.088718228418712,0.0891507315377493,0.0939071301387457,0.0941806672620449,0.108317498583162,0.129144222544193,0.145278058690895,0.146432965464226,0.146832395093423,0.156055845590216,0.159690704185257,0.174297571652892,0.17720136113096,"N-18"
"83","N-19",34.281276,"Nganoke",0.74359925788497,0.533983888068323,0,1.44271627006156,0.576969430455327,1.31700399382715,0.0211442699203715,1.13901874090216,0.682255776735629,0.0762118055773093,2.10920737760511,0.682327760940238,0,0,1.88928409177782,125.501222880615,87.9358980083285,32.0999036725129,0.0722523487484691,0.074972377234867,0.0772213069362437,0.0806398562033947,0.0827783575751773,0.0837408033120308,0.0850994062464279,0.0854086816816194,0.0857993681171891,0.0861559279510143,0.0865141978907851,0.0869186654028547,0.087336658324198,0.0877802856993115,0.0881629272308754,0.0886060558104574,0.0890160130235449,0.0938752267729159,0.094218219200352,0.108594119928335,0.129689166537016,0.146249447059218,0.147314496201159,0.14773093068253,0.156985802826389,0.160663857583584,0.175357901547657,0.178381489987421,"N-19"
"84","N-20",35.281276,"Nganoke",0.757253218884122,1.13196089935012,0,1.31046772878062,0.56790758137644,1.60058164653662,0.0395596340437645,1.14204638894044,0.385765987821363,0.0645027525575926,1.63946647562922,0.528415399586235,0,0,1.37005785638665,103.845024897234,90.5619473432381,31.7920424323998,0.0711397079387587,0.0738548281390478,0.0761736308569365,0.0796757906315719,0.0818611190884863,0.0830793802303695,0.0844586081552033,0.0847804814221172,0.0851536254262054,0.085496835260108,0.0858644866694392,0.0862748004059021,0.0866820905527266,0.0870688833157984,0.0874759407961132,0.087899271093936,0.0883011314958924,0.0931092002927003,0.0934054529954596,0.107490798839101,0.128337877558747,0.144181746169925,0.145267198051852,0.145650614641312,0.154564829515201,0.158071359058123,0.172513610358802,0.175486165258554,"N-20"
"85","N-21",37.281276,"Nganoke",0.78257409986075,0.366569579333128,0,0.828214148255543,0.240175094410606,0.566804129066768,0.0224711453061446,0.328840592528346,0.153282843999553,0.0409414575853599,0.654991939452365,0.177954574725765,0,0,0.333510749144108,49.5680831662907,54.5775141055602,19.0812620358946,0.0703147354144787,0.0727994528859116,0.0749216708242156,0.078091226186382,0.0800492024054695,0.081472788268313,0.0828455970032454,0.0831278273470626,0.0834191675345865,0.0837775249425137,0.0841137854301251,0.0844694276148509,0.0848431599645479,0.0852095686920946,0.0855414256344706,0.0859531729799317,0.086340039194663,0.0905271705854131,0.0907939915454919,0.103548581849157,0.123295294489748,0.138859696644589,0.13992169667773,0.140297847468,0.14918339273754,0.152707372824523,0.167503193204134,0.170314975667856,"N-21"
"86","N-22",40.281276,"Nganoke",0.759651984774334,0.746247632615538,0,1.19214150629254,1.66330361472771,0.740409450692418,0.02134098730738,1.35824858525383,0.66946591906643,0.145673133197539,1.26174298486611,0.456542491793746,0,0,0.992866495579734,96.763604623912,65.7883954785944,27.2495069619567,0.0687982804219395,0.0713565799081237,0.0734693246270244,0.0765188340103198,0.0783492206590305,0.079250383621801,0.0804048322865942,0.0806931815384933,0.080997623736131,0.0813281493975163,0.0816688582137006,0.0820379996426994,0.0824186241624895,0.0827977171204615,0.0831709690161492,0.0835868236902032,0.0839787447622212,0.08844994072203,0.0887187025419409,0.100808071967325,0.119552925763154,0.134107111358259,0.13507925961056,0.135413591529768,0.143720877092737,0.147160391469698,0.161374572466801,0.164118986137138,"N-22"
"87","N-23",43.281276,"Nganoke",0.765009096422075,0.10389431796312,0,0.790661941454451,0.342447383675409,0.314199517167951,0.0230962426114932,0.7983509467758,0.263323274103195,0.0368876181634177,0.882716880122977,0.184577926957827,0,0,0.504187198133385,51.7650121623721,47.844828681325,18.5292658011625,0.0654440730271658,0.067814934175314,0.0698853902177572,0.0729272972561862,0.0748461968208304,0.0762184128259299,0.0775600299928891,0.0778775719414917,0.0781648439596785,0.0784951041696021,0.0788287237080017,0.0791660773796537,0.0795297324498839,0.0798722242007014,0.0802154183918887,0.0806001768585774,0.0809623158553449,0.0850515224098569,0.0852806179845097,0.0974036720638523,0.116722796310366,0.131899900116985,0.132945040650666,0.133330354847678,0.142085490652388,0.145720137751634,0.160877234266684,0.163690825946777,"N-23"
"88","N-24",46.281276,"Nganoke",0.746753246753248,0.178451697412898,0,0.875953502457039,0.309993019513159,0.574340712720924,0.028831445421548,0.780742938543625,0.310342300845896,0.04495857110345,1.35658777893072,0.197911007373907,0,0,0.60657082018001,68.3505288578418,68.6058501291992,29.4327831445042,0.0637801437601816,0.0659773433543188,0.0678657702990983,0.0707374752986033,0.0724821680584129,0.0735437091306258,0.0748464240487849,0.0751413682353969,0.0754535662037975,0.0757658768240547,0.0760831934576024,0.0764121149166828,0.0767877845317679,0.0771043971379168,0.077473377232615,0.0777897934581494,0.0781577268249291,0.0820593857160299,0.0823273532103636,0.0936669158363844,0.112009823000298,0.126275992341118,0.127326416171497,0.127717928628041,0.136192279323788,0.139656784375115,0.154279566005905,0.157025588926039,"N-24"
"89","N-25",49.281276,"Nganoke",0.737794533459003,0.0830449958333107,0,0.500055330159817,0.329322569444728,0.411076053083353,0.0423482441274712,0.34514698928869,0.0849038994118212,0.0301419423779131,0.717909678541005,0.086513227379155,0,0,0.298639686865308,28.3818910040778,40.6811585347534,15.5435674665537,0.0668239290571523,0.0693154163855949,0.071589079685878,0.0746560683461035,0.0765811370165631,0.078378758628364,0.0796856775868795,0.0799310014223551,0.080202436988786,0.0805130350460658,0.0807850708685225,0.0811121347710712,0.0814251929717046,0.0817585774092465,0.0820352433007764,0.0823959190662176,0.0826741027262173,0.0863908932169918,0.0865901391283784,0.0974773628089466,0.11498718911284,0.12867516446748,0.129511176387567,0.129852195875258,0.137793582117203,0.141025898106544,0.155223076112642,0.157996255736245,"N-25"
"90","N-26",50.281276,"Nganoke",0.755197021408626,0.122709687038379,0,0.53119542957425,0.193467903498047,0.291081662857273,0.0321765324340793,0.296708861004704,0.161664303882599,0.019833266579089,0.39322060215891,0.111807249925085,0,0,0.625299905854663,29.2573137078279,43.9445507283852,14.4257275275197,0.0641655701555607,0.0665344489914467,0.068755948849133,0.0718284085577372,0.0737204935091852,0.0755349520590193,0.0768510630424365,0.0771419953468191,0.0773797688635048,0.0776442923262199,0.0779503694121348,0.0782379152729075,0.0785594730761529,0.0788334357181546,0.0791328605233074,0.0794284954010555,0.0797528508440176,0.0832873729260472,0.0835113331741921,0.0938065152622686,0.110315163026352,0.122962015332783,0.12377665451737,0.124116573137517,0.131291615522955,0.134200332557948,0.146561868823696,0.149097868627177,"N-26"
"91","N-27",51.281276,"Nganoke",0.76388888888889,0.0708178801293738,0,0.664509476531899,0.201320530166608,0.346245392314874,0.0396967430281814,0.238405136299698,0.136436888517253,0.0198060968013105,0.362353378944163,0.141940409012805,0,0,0.574089768183447,32.9198151650788,48.1412343530766,15.6732460963695,0.0471760561092213,0.0488846625380292,0.0506398862302488,0.053171735523121,0.0548384383522749,0.0569527803316233,0.0581890025221291,0.0583991322596327,0.0586266018326699,0.0588365929894666,0.0590670507488828,0.0593017387849343,0.0595428970794535,0.059778656838554,0.0600439672209876,0.0602601359851916,0.0605102228940382,0.0634919749085081,0.0637347067188988,0.0723363093757024,0.0868787073806887,0.0990772313357211,0.0999427337761931,0.100274274197066,0.107648717514285,0.110483882832203,0.123090439086946,0.125417709063997,"N-27"
"92","N-28",53.281276,"Nganoke",0.749020705092334,0.0625075230263445,0,0.394119395536835,0.132424269157493,0.250872696289963,0.0266763011837573,0.0820461253136135,0.0133059220590935,0.026465128760215,0.0870896537028158,0.0215116525373865,0,0,0.0659896440046895,10.1930017146691,30.996933596884,9.02155355364676,0.0561040801854601,0.0585467911756017,0.0609442658949238,0.064151059425814,0.0661755991140657,0.0684679342042839,0.0697643690760994,0.0699934391316838,0.070271931716453,0.0705409220084179,0.0707563131269399,0.0710471813777222,0.0713372447219963,0.0715914722142907,0.0719070535708256,0.0721838508723396,0.0724561651678074,0.0756652875323918,0.0758929680544182,0.084834765539606,0.0994811185460427,0.110415571694917,0.111099695562948,0.111425408856335,0.117433122306841,0.11988007065794,0.130658999476766,0.13293275437327,"N-28"
"93","N-29",54.281276,"Nganoke",0.786552615874278,0.109865223706452,0,0.526529502302011,0.395899807621029,0.453329549439707,0.0418050942941057,0.220616072974301,0.0987567487157812,0.0283154351428687,0.270261227073578,0.0523746657102934,0,0,0.176703459877438,25.9472590765417,51.9725914010156,17.9634895115828,0.0506348799756442,0.0525565561533232,0.0542152951131252,0.0565797113349643,0.058037802987815,0.0593026517172077,0.060261814305651,0.0604227823270761,0.0606347990001893,0.0608710038434198,0.0611038288490681,0.0613159537718327,0.0615777653723144,0.0618271859107299,0.0620772049076265,0.0623299385090866,0.0625897086723385,0.0656602269541103,0.0658922062241611,0.0740258126243912,0.0871011993491856,0.0971313461071194,0.0978505367863149,0.0980967927952804,0.103970662493923,0.106274862268405,0.117095499375448,0.119210021696284,"N-29"
"94","N-30",55.281276,"Nganoke",0.770879201526493,0.111817349579633,0,0.429999769214218,0.436095310700566,0.412175769306856,0.0394348152656277,0.220665643710507,0.117784604462472,0.0224466246905914,0.319307964442827,0.0520773395917778,0,0,0.197672772440002,21.4922497693303,43.8192615201162,15.5054567327207,0.0502344507438195,0.0518248060211023,0.053195186634963,0.055081165439938,0.0562788223922437,0.0572420820051638,0.0579635409117298,0.0581528396243322,0.0583254744580919,0.0585123434033024,0.0586917549260145,0.0588949311390925,0.0590988741006407,0.0592920152486145,0.0595213712377492,0.05974544010872,0.0600024811137873,0.0625859490477729,0.0627940250821596,0.0699699922437125,0.0815917843198496,0.0907110947990181,0.0913328303132981,0.0915250556165408,0.0969637106110038,0.0990766022605176,0.109149419792033,0.11124169939299,"N-30"
"95","N-31",56.281276,"Nganoke",0.715023091551212,0.0491102557120211,0,0.284648033857004,0.0667425534989144,0.185638024194093,0.0123451935904908,0.0653546937434054,0.00764286307145944,0.0125798930884088,0.0351700107128144,0.0170758044291886,0,0,0.0331934765637334,4.96443682932636,21.9411194772667,6.59567533136794,0.0640272234954714,0.0667292774979505,0.0691288032836401,0.0722656916944992,0.0741767839187443,0.0760093158317527,0.0772156130397084,0.0774350349933352,0.0777159576276594,0.0779786766515952,0.0782854766169987,0.078516545105578,0.0788075295678976,0.0791177627660039,0.0794016956613574,0.0796988659145513,0.0800285421027848,0.0834652516369404,0.0836381467138555,0.0934345166025554,0.108721406594251,0.118764303866958,0.119413544392158,0.11962009020998,0.124813235528251,0.126989760047728,0.136626738796361,0.138655364243775,"N-31"
